,TimeStamp,Furnace,Line,DPR Eff,glass_properties_date,chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,StartTime,EndTime,LineName_x,Number,Name,FGCode,NumberOfSection,NumberOfGob,GobCutPerMinute,ISMachineActualSpeed,GobWeightLow,GobWeightHigh,GlassDraw,PackedQunatity,Classification,LineName_y,JobNumber,DefectCountSum,SampleSizeSum
0,2021-01-02 04:00:00,160,J13,88.0,2021-01-02 00:00:00,71.06,1.705,0.024,10.2,2.8,13.95,0.0,0.1265,2.5080999999999998,15.5,2021-01-02 04:00:00,2021-01-02 04:30:00,J13,J18720,500 ML PGL SHINE EB-30,F3Y0252ANBQ030003X,10.0,2.0,55.0,110.0,0.0,0.0,480.0,905766.0,,J13,J18720,10.0,200.0
1,2021-01-02 10:00:00,160,J13,88.0,2021-01-02 00:00:00,71.06,1.705,0.024,10.2,2.8,13.95,0.0,0.1265,2.5080999999999998,15.5,2021-01-02 10:00:00,2021-01-02 10:30:00,J13,J18720,500 ML PGL SHINE EB-30,F3Y0252ANBQ030003X,10.0,2.0,55.0,110.0,0.0,0.0,480.0,905766.0,,J13,J18720,13.0,350.0
2,2021-01-02 14:00:00,160,J13,88.0,2021-01-02 00:00:00,71.06,1.705,0.024,10.2,2.8,13.95,0.0,0.1265,2.5080999999999998,15.5,2021-01-02 14:00:00,2021-01-02 14:30:00,J13,J18720,500 ML PGL SHINE EB-30,F3Y0252ANBQ030003X,10.0,2.0,55.0,110.0,0.0,0.0,480.0,905766.0,,J13,J18720,13.0,350.0
3,2021-01-02 18:00:00,160,J13,91.33,2021-01-02 00:00:00,71.06,1.705,0.024,10.2,2.8,13.95,0.0,0.1265,2.5080999999999998,15.5,2021-01-02 18:00:00,2021-01-02 18:30:00,J13,J18720,500 ML PGL SHINE EB-30,F3Y0252ANBQ030003X,10.0,2.0,55.0,110.0,0.0,0.0,480.0,905766.0,,J13,J18720,14.0,450.0
4,2021-01-02 20:00:00,160,J13,88.0,2021-01-02 00:00:00,71.06,1.705,0.024,10.2,2.8,13.95,0.0,0.1265,2.5080999999999998,15.5,2021-01-02 20:00:00,2021-01-02 20:30:00,J13,J18720,500 ML PGL SHINE EB-30,F3Y0252ANBQ030003X,10.0,2.0,55.0,110.0,0.0,0.0,480.0,905766.0,,J13,J18720,8.0,250.0
5,2021-01-03 02:00:00,160,J13,79.2,2021-01-03 00:00:00,71.27,1.7,0.025,10.2,2.75,13.82,0.0,0.13,2.5063,18.0,2021-01-03 02:00:00,2021-01-03 02:30:00,J13,J19262,180 ML 8848 VODKA BOTTLE - EB45,F3W0226QHTQ000001X,8.0,2.0,52.0,104.0,0.0,0.0,385.85,1400570.0,Fast Moving,J13,J19262,9.0,300.0
6,2021-01-03 10:00:00,160,J13,88.0,2021-01-03 00:00:00,71.27,1.7,0.025,10.2,2.75,13.82,0.0,0.13,2.5063,18.0,2021-01-03 10:00:00,2021-01-03 10:30:00,J13,J19262,180 ML 8848 VODKA BOTTLE - EB45,F3W0226QHTQ000001X,8.0,2.0,52.0,104.0,0.0,0.0,385.85,1400570.0,Fast Moving,J13,J19262,21.0,800.0
7,2021-01-04 12:00:00,160,J13,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,J13,J19893,20.0,1300.0
8,2021-01-04 18:00:00,160,J13,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,J13,J19893,25.0,1300.0
9,2021-01-05 16:00:00,160,J13,71.11,2021-01-05 00:00:00,71.21,1.69,0.024,10.25,2.68,13.92,0.0,0.13,2.5066,17.0,2021-01-05 16:00:00,2021-01-05 16:30:00,J13,J20189,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,437.62,328725.0,Fast Moving,J13,J20413,23.0,900.0
10,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J20954,100 ML HC ORIGINALS - DB60,F3V0210QJPQ000001M,4.0,2.0,27.0,54.4,0.0,0.0,30.83,79271.0,Fast Moving,J13,J21017,6.0,150.0
11,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J20954,100 ML HC ORIGINALS - DB60,F3V0210QJPQ000001M,4.0,2.0,27.0,54.4,0.0,0.0,30.83,79271.0,Fast Moving,J13,J21018,12.0,200.0
12,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J20954,100 ML HC ORIGINALS - DB60,F3V0210QJPQ000001M,4.0,2.0,27.0,54.4,0.0,0.0,30.83,79271.0,Fast Moving,J13,J21019,8.0,200.0
13,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J21018,100 ML NCF EB-63,F3V0249QJTQ000001M,3.0,2.0,20.0,39.3,0.0,0.0,10.37,48577.0,Slow Moving,J13,J21017,6.0,150.0
14,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J21018,100 ML NCF EB-63,F3V0249QJTQ000001M,3.0,2.0,20.0,39.3,0.0,0.0,10.37,48577.0,Slow Moving,J13,J21018,12.0,200.0
15,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J21018,100 ML NCF EB-63,F3V0249QJTQ000001M,3.0,2.0,20.0,39.3,0.0,0.0,10.37,48577.0,Slow Moving,J13,J21019,8.0,200.0
16,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J21019,100 ML ROYAL NEW - EB60,F3V1374QJPQ000001M,3.0,2.0,20.0,39.0,0.0,0.0,8.91,45092.0,Non Moving,J13,J21017,6.0,150.0
17,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J21019,100 ML ROYAL NEW - EB60,F3V1374QJPQ000001M,3.0,2.0,20.0,39.0,0.0,0.0,8.91,45092.0,Non Moving,J13,J21018,12.0,200.0
18,2021-01-06 20:00:00,160,J13,92.66,2021-01-06 00:00:00,71.22,1.69,0.024,10.3,2.66,13.89,0.0,0.129,2.5084,18.0,2021-01-06 20:00:00,2021-01-06 20:30:00,J13,J21019,100 ML ROYAL NEW - EB60,F3V1374QJPQ000001M,3.0,2.0,20.0,39.0,0.0,0.0,8.91,45092.0,Non Moving,J13,J21019,8.0,200.0
19,2021-01-07 02:00:00,160,J13,92.66,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 02:00:00,2021-01-07 02:30:00,J13,J21420,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,377.65,870015.0,,J13,J21420,19.0,600.0
20,2021-01-07 02:00:00,160,J13,92.66,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 02:00:00,2021-01-07 02:30:00,J13,J21516,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,550.66,929724.0,Fast Moving,J13,J21420,19.0,600.0
21,2021-01-07 12:00:00,160,J13,0.0,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 12:00:00,2021-01-07 12:30:00,J13,J21420,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,377.65,870015.0,,J13,J21516,8.0,250.0
22,2021-01-07 12:00:00,160,J13,0.0,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 12:00:00,2021-01-07 12:30:00,J13,J21420,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,377.65,870015.0,,J13,J21516,11.0,250.0
23,2021-01-07 12:00:00,160,J13,0.0,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 12:00:00,2021-01-07 12:30:00,J13,J21516,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,550.66,929724.0,Fast Moving,J13,J21516,8.0,250.0
24,2021-01-07 12:00:00,160,J13,0.0,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 12:00:00,2021-01-07 12:30:00,J13,J21516,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,550.66,929724.0,Fast Moving,J13,J21516,11.0,250.0
25,2021-01-07 22:00:00,160,J13,92.4,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 22:00:00,2021-01-07 22:30:00,J13,J21420,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,377.65,870015.0,,J13,J21516,10.0,200.0
26,2021-01-07 22:00:00,160,J13,92.4,2021-01-07 00:00:00,71.55,1.63,0.024,9.91,2.76,13.88,0.0,0.127,2.5035,18.0,2021-01-07 22:00:00,2021-01-07 22:30:00,J13,J21516,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,550.66,929724.0,Fast Moving,J13,J21516,10.0,200.0
27,2021-01-08 04:00:00,160,J13,91.23,2021-01-08 00:00:00,71.52,1.64,0.025,9.97,2.67,13.93,0.0,0.132,2.5037,17.0,,,,,,,,,,,,,,,,J13,J22045,19.0,700.0
28,2021-01-08 12:00:00,160,J13,91.23,2021-01-08 00:00:00,71.52,1.64,0.025,9.97,2.67,13.93,0.0,0.132,2.5037,17.0,,,,,,,,,,,,,,,,J13,J22047,15.0,700.0
29,2021-01-08 12:00:00,160,J13,91.23,2021-01-08 00:00:00,71.52,1.64,0.025,9.97,2.67,13.93,0.0,0.132,2.5037,17.0,,,,,,,,,,,,,,,,J13,J22047,8.0,500.0
30,2021-01-09 14:00:00,160,J13,45.76,2021-01-09 00:00:00,71.62,1.67,0.024,9.96,2.71,13.78,0.0,0.134,2.5025,17.0,2021-01-09 14:00:00,2021-01-09 14:30:00,J13,J22603,100 ML HC ORIGINALS - DB60,F3V0210QJPQ000001M,5.0,2.0,34.0,68.0,0.0,0.0,23.69,76308.0,Fast Moving,J13,J22603,11.0,200.0
31,2021-01-09 16:00:00,160,J13,50.0,2021-01-09 00:00:00,71.62,1.67,0.024,9.96,2.71,13.78,0.0,0.134,2.5025,17.0,2021-01-09 16:00:00,2021-01-09 16:30:00,J13,J22603,100 ML HC ORIGINALS - DB60,F3V0210QJPQ000001M,5.0,2.0,34.0,68.0,0.0,0.0,23.69,76308.0,Fast Moving,J13,J22606,8.0,150.0
32,2021-01-09 18:00:00,160,J13,56.78,2021-01-09 00:00:00,71.62,1.67,0.024,9.96,2.71,13.78,0.0,0.134,2.5025,17.0,,,,,,,,,,,,,,,,J13,J22603,15.0,350.0
33,2021-01-09 20:00:00,160,J13,84.75,2021-01-09 00:00:00,71.62,1.67,0.024,9.96,2.71,13.78,0.0,0.134,2.5025,17.0,2021-01-09 20:00:00,2021-01-09 20:30:00,J13,J22605,100 ML BASIC (E) - EB60,F3V0026QJPQ000001M,4.0,2.0,27.0,53.6,0.0,0.0,12.69,70576.0,Non Moving,J13,J22603,14.0,250.0
34,2021-01-09 20:00:00,160,J13,84.75,2021-01-09 00:00:00,71.62,1.67,0.024,9.96,2.71,13.78,0.0,0.134,2.5025,17.0,2021-01-09 20:00:00,2021-01-09 20:30:00,J13,J22605,100 ML BASIC (E) - EB60,F3V0026QJPQ000001M,4.0,2.0,27.0,53.6,0.0,0.0,12.69,70576.0,Non Moving,J13,J22606,11.0,300.0
35,2021-01-09 22:00:00,160,J13,88.98,2021-01-09 00:00:00,71.62,1.67,0.024,9.96,2.71,13.78,0.0,0.134,2.5025,17.0,2021-01-09 22:00:00,2021-01-09 22:30:00,J13,J22605,100 ML BASIC (E) - EB60,F3V0026QJPQ000001M,4.0,2.0,27.0,53.6,0.0,0.0,12.69,70576.0,Non Moving,J13,J22603,14.0,400.0
36,2021-01-10 02:00:00,160,J13,63.31,2021-01-10 00:00:00,71.39,1.67,0.026000000000000002,10.06,2.78,13.87,0.0,0.136,2.5053,16.0,2021-01-10 02:00:00,2021-01-10 02:30:00,J13,J22136,19.4 OZ PASTA JAR ( TIER SHEET ) JT-248,F3Y0308QHTQ030002X,8.0,2.0,44.0,88.0,0.0,0.0,322.22,570757.0,,J13,J23175,25.0,800.0
37,2021-01-10 02:00:00,160,J13,63.31,2021-01-10 00:00:00,71.39,1.67,0.026000000000000002,10.06,2.78,13.87,0.0,0.136,2.5053,16.0,2021-01-10 02:00:00,2021-01-10 02:30:00,J13,J22766,125 ML FF CUBE MEN DB-70,F3W0451QHTQ000001M,4.0,2.0,26.0,52.0,0.0,0.0,12.38,31850.0,Non Moving,J13,J23175,25.0,800.0
38,2021-01-10 02:00:00,160,J13,63.31,2021-01-10 00:00:00,71.39,1.67,0.026000000000000002,10.06,2.78,13.87,0.0,0.136,2.5053,16.0,2021-01-10 02:00:00,2021-01-10 02:30:00,J13,J23069,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,8.0,2.0,48.0,96.0,0.0,0.0,297.14,398827.0,Fast Moving,J13,J23175,25.0,800.0
39,2021-01-10 02:00:00,160,J13,63.31,2021-01-10 00:00:00,71.39,1.67,0.026000000000000002,10.06,2.78,13.87,0.0,0.136,2.5053,16.0,2021-01-10 02:00:00,2021-01-10 02:30:00,J13,J23175,1 LTR. ROUND H2O DB-24,F2Z0356QHTQ000001X,6.0,2.0,27.0,54.0,0.0,0.0,65.41,94421.0,Non Moving,J13,J23175,25.0,800.0
40,2021-01-11 02:00:00,160,J13,90.25,2021-01-11 00:00:00,71.15,1.65,0.025,10.29,2.68,13.93,0.0,0.14400000000000002,2.5081,21.0,2021-01-11 02:00:00,2021-01-11 02:30:00,J13,J23783,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,308.76,821207.0,Fast Moving,J13,J23768,9.0,300.0
41,2021-01-11 02:00:00,160,J13,90.25,2021-01-11 00:00:00,71.15,1.65,0.025,10.29,2.68,13.93,0.0,0.14400000000000002,2.5081,21.0,2021-01-11 02:00:00,2021-01-11 02:30:00,J13,J23784,16.000 OZ FRENCH SQ SHELF STK F,F3Y0772QRQQ110000X,8.0,2.0,52.0,104.0,0.0,0.0,209.9,456582.0,Fast Moving,J13,J23768,9.0,300.0
42,2021-01-12 02:00:00,160,J13,78.05,2021-01-12 00:00:00,71.26,1.74,0.024,9.83,2.85,13.98,0.0,0.141,2.5057,21.0,2021-01-12 02:00:00,2021-01-12 02:30:00,J13,J24306,300 ML GD NANO JAR DB-48,F3X0094AMBQ000001X,9.0,2.0,23.0,46.03,0.0,0.0,117.14,408150.0,Fast Moving,J13,J24306,10.0,250.0
43,2021-01-12 02:00:00,160,J13,78.05,2021-01-12 00:00:00,71.26,1.74,0.024,9.83,2.85,13.98,0.0,0.141,2.5057,21.0,2021-01-12 02:00:00,2021-01-12 02:30:00,J13,J24306,300 ML GD NANO JAR DB-48,F3X0094AMBQ000001X,9.0,2.0,23.0,46.03,0.0,0.0,117.14,408150.0,Fast Moving,J13,J24306,7.0,250.0
44,2021-01-12 04:00:00,160,J13,71.8,2021-01-12 00:00:00,71.26,1.74,0.024,9.83,2.85,13.98,0.0,0.141,2.5057,21.0,2021-01-12 04:00:00,2021-01-12 04:30:00,J13,J24306,300 ML GD NANO JAR DB-48,F3X0094AMBQ000001X,9.0,2.0,23.0,46.03,0.0,0.0,117.14,408150.0,Fast Moving,J13,J24306,8.0,200.0
45,2021-01-12 08:00:00,160,J13,83.25,2021-01-12 00:00:00,71.26,1.74,0.024,9.83,2.85,13.98,0.0,0.141,2.5057,21.0,2021-01-12 08:00:00,2021-01-12 08:30:00,J13,J24306,300 ML GD NANO JAR DB-48,F3X0094AMBQ000001X,9.0,2.0,23.0,46.03,0.0,0.0,117.14,408150.0,Fast Moving,J13,J24306,9.0,250.0
46,2021-01-12 12:00:00,160,J13,81.3,2021-01-12 00:00:00,71.26,1.74,0.024,9.83,2.85,13.98,0.0,0.141,2.5057,21.0,2021-01-12 12:00:00,2021-01-12 12:30:00,J13,J24306,300 ML GD NANO JAR DB-48,F3X0094AMBQ000001X,9.0,2.0,23.0,46.03,0.0,0.0,117.14,408150.0,Fast Moving,J13,J24306,8.0,250.0
47,2021-01-15 08:00:00,160,J13,81.0,2021-01-15 00:00:00,71.31,1.7249999999999999,0.026000000000000002,10.075,2.79,13.815000000000001,0.0,0.121,2.50655,12.5,2021-01-15 08:00:00,2021-01-15 08:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,9.0,350.0
48,2021-01-15 12:00:00,160,J13,90.0,2021-01-15 00:00:00,71.31,1.7249999999999999,0.026000000000000002,10.075,2.79,13.815000000000001,0.0,0.121,2.50655,12.5,2021-01-15 12:00:00,2021-01-15 12:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,9.0,200.0
49,2021-01-15 16:00:00,160,J13,93.46,2021-01-15 00:00:00,71.31,1.7249999999999999,0.026000000000000002,10.075,2.79,13.815000000000001,0.0,0.121,2.50655,12.5,2021-01-15 16:00:00,2021-01-15 16:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,9.0,200.0
50,2021-01-16 02:00:00,160,J13,87.85,2021-01-16 00:00:00,71.38,1.73,0.026000000000000002,10.06,2.78,13.785,0.0,0.1205,2.5054,13.0,2021-01-16 02:00:00,2021-01-16 02:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,13.0,400.0
51,2021-01-16 04:00:00,160,J13,87.85,2021-01-16 00:00:00,71.38,1.73,0.026000000000000002,10.06,2.78,13.785,0.0,0.1205,2.5054,13.0,2021-01-16 04:00:00,2021-01-16 04:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,10.0,300.0
52,2021-01-16 06:00:00,160,J13,84.12,2021-01-16 00:00:00,71.38,1.73,0.026000000000000002,10.06,2.78,13.785,0.0,0.1205,2.5054,13.0,2021-01-16 06:00:00,2021-01-16 06:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,9.0,250.0
53,2021-01-16 10:00:00,160,J13,93.46,2021-01-16 00:00:00,71.38,1.73,0.026000000000000002,10.06,2.78,13.785,0.0,0.1205,2.5054,13.0,2021-01-16 10:00:00,2021-01-16 10:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,12.0,350.0
54,2021-01-17 00:00:00,160,J13,90.0,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 00:00:00,2021-01-17 00:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,8.0,200.0
55,2021-01-17 06:00:00,160,J13,90.0,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 06:00:00,2021-01-17 06:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,10.0,350.0
56,2021-01-17 10:00:00,160,J13,93.46,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 10:00:00,2021-01-17 10:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,10.0,400.0
57,2021-01-17 12:00:00,160,J13,93.46,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 12:00:00,2021-01-17 12:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,11.0,450.0
58,2021-01-17 18:00:00,160,J13,93.46,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 18:00:00,2021-01-17 18:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,9.0,250.0
59,2021-01-17 20:00:00,160,J13,93.46,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 20:00:00,2021-01-17 20:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,8.0,200.0
60,2021-01-17 20:00:00,160,J13,93.46,2021-01-17 00:00:00,71.41499999999999,1.7200000000000002,0.026000000000000002,10.05,2.7849999999999997,13.75,0.0,0.1205,2.50475,14.0,2021-01-17 20:00:00,2021-01-17 20:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,7.0,200.0
61,2021-01-18 00:00:00,160,J13,93.46,2021-01-18 00:00:00,71.39,1.7149999999999999,0.026000000000000002,10.085,2.785,13.725000000000001,0.0,0.1215,2.5049,14.5,2021-01-18 00:00:00,2021-01-18 00:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18386,8.0,200.0
62,2021-01-18 18:00:00,160,J13,79.33,2021-01-18 00:00:00,71.39,1.7149999999999999,0.026000000000000002,10.085,2.785,13.725000000000001,0.0,0.1215,2.5049,14.5,2021-01-18 18:00:00,2021-01-18 18:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18470,20.0,900.0
63,2021-01-18 18:00:00,160,J13,79.33,2021-01-18 00:00:00,71.39,1.7149999999999999,0.026000000000000002,10.085,2.785,13.725000000000001,0.0,0.1215,2.5049,14.5,2021-01-18 18:00:00,2021-01-18 18:30:00,J13,J18470,250 ML CROWN HONEY JAR - DB56,F3X0017QMPQ000002X,8.0,2.0,68.0,136.0,0.0,0.0,29.75,192472.0,Fast Moving,J13,J18470,20.0,900.0
64,2021-01-19 02:00:00,160,J13,93.33,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 02:00:00,2021-01-19 02:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18470,10.0,250.0
65,2021-01-19 02:00:00,160,J13,93.33,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 02:00:00,2021-01-19 02:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18470,7.0,200.0
66,2021-01-19 02:00:00,160,J13,93.33,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 02:00:00,2021-01-19 02:30:00,J13,J18470,250 ML CROWN HONEY JAR - DB56,F3X0017QMPQ000002X,8.0,2.0,68.0,136.0,0.0,0.0,29.75,192472.0,Fast Moving,J13,J18470,10.0,250.0
67,2021-01-19 02:00:00,160,J13,93.33,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 02:00:00,2021-01-19 02:30:00,J13,J18470,250 ML CROWN HONEY JAR - DB56,F3X0017QMPQ000002X,8.0,2.0,68.0,136.0,0.0,0.0,29.75,192472.0,Fast Moving,J13,J18470,7.0,200.0
68,2021-01-19 02:00:00,160,J13,93.33,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 02:00:00,2021-01-19 02:30:00,J13,J18511,263 ML KETCHUP - JT361,F3X0135QHPQ000002X,8.0,2.0,64.0,128.0,0.0,0.0,22.95,91215.0,Fast Moving,J13,J18470,10.0,250.0
69,2021-01-19 02:00:00,160,J13,93.33,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 02:00:00,2021-01-19 02:30:00,J13,J18511,263 ML KETCHUP - JT361,F3X0135QHPQ000002X,8.0,2.0,64.0,128.0,0.0,0.0,22.95,91215.0,Fast Moving,J13,J18470,7.0,200.0
70,2021-01-19 10:00:00,160,J13,30.49,2021-01-19 00:00:00,71.35499999999999,1.72,0.026000000000000002,10.09,2.775,13.77,0.0,0.1205,2.5051,14.0,2021-01-19 10:00:00,2021-01-19 10:30:00,J13,J18386,100 GM DAWN JAR JT-216,F3V2772QHPQ000002X,7.0,2.0,42.0,84.0,0.0,0.0,236.66,629813.0,Fast Moving,J13,J18511,33.0,900.0
